timestamp,productpage-v1_details-v1&p50,istio-ingressgateway_productpage-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,productpage-v1_reviews-v1&p50,productpage-v1_reviews-v2&p50,productpage-v1_reviews-v3&p50,productpage-v1_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90,productpage-v1_details-v1&p99,istio-ingressgateway_productpage-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,productpage-v1_reviews-v1&p99,productpage-v1_reviews-v2&p99,productpage-v1_reviews-v3&p99
2024-03-05 17:15:01,2.5533980582524274,19.525862068965516,1.1052631578947372,0.5,1.1578947368421053,7.357142857142858,5.202702702702703,37.67441860465117,76.48936170212768,4.221052631578948,4.200000000000001,4.231578947368422,9.471428571428572,9.148648648648651,48.76744186046511,97.64893617021275,4.922105263157895,4.92,4.923157894736843,9.947142857142858,14.050000000000114
2024-03-05 17:15:06,2.5533980582524274,19.320809248554912,1.2105263157894737,1.1111111111111107,1.1578947368421053,7.357142857142858,5.202702702702703,37.67441860465117,74.4047619047619,4.242105263157896,4.222222222222221,4.231578947368422,9.471428571428572,9.148648648648651,48.76744186046511,97.4404761904762,4.92421052631579,4.9222222222222225,4.923157894736843,9.947142857142858,14.050000000000114
2024-03-05 17:15:11,2.475728155339806,19.320809248554912,1.1111111111111107,1.057142857142857,1.3076923076923073,7.272727272727273,5.270270270270271,37.777777777777786,74.4047619047619,4.222222222222221,4.211428571428572,4.261538461538462,9.454545454545455,9.162162162162165,48.777777777777786,97.4404761904762,4.9222222222222225,4.921142857142857,4.926153846153846,9.945454545454545,14.200000000000095
2024-03-05 17:15:16,2.490196078431373,19.375,1.1111111111111107,1.057142857142857,1.35,7.272727272727273,5.202702702702703,38.04347826086957,74.99999999999999,4.222222222222221,4.211428571428572,4.2700000000000005,9.454545454545455,9.04054054054054,48.80434782608695,97.5,4.9222222222222225,4.921142857142857,4.927,9.945454545454545,9.904054054054054
2024-03-05 17:15:21,2.490196078431373,19.407514450867055,1.0540540540540546,1.0000000000000007,1.35,7.272727272727273,5.202702702702703,38.04347826086957,75.3409090909091,4.210810810810811,4.200000000000001,4.2700000000000005,9.454545454545455,9.04054054054054,48.80434782608695,97.53409090909089,4.9210810810810806,4.92,4.927,9.945454545454545,9.904054054054054
2024-03-05 17:15:26,2.5752212389380533,19.407514450867055,1.1081081081081083,1.1052631578947372,1.2499999999999998,7.389705882352942,5.197368421052632,36.43749999999999,75.3409090909091,4.308108108108108,4.221052631578948,4.25,9.536764705882355,9.039473684210527,48.64374999999999,97.53409090909089,6.2999999999999945,4.922105263157895,4.925000000000001,14.050000000000114,9.903947368421052
2024-03-05 17:15:31,2.5384615384615383,19.237288135593218,1.1081081081081083,1.1052631578947372,1.2499999999999998,7.462686567164179,5.197368421052632,35.270270270270274,73.41463414634146,4.308108108108108,4.221052631578948,4.25,9.671641791044777,9.039473684210527,48.52702702702703,97.34146341463415,6.2999999999999945,4.922105263157895,4.925000000000001,21.30000000000001,9.903947368421052
2024-03-05 17:15:36,2.5384615384615383,19.230769230769234,1.055555555555556,1.0540540540540546,1.2499999999999998,7.462686567164179,5.197368421052632,35.270270270270274,73.33333333333336,4.300000000000002,4.210810810810811,4.25,9.671641791044777,9.039473684210527,48.52702702702703,97.33333333333334,6.350000000000038,4.9210810810810806,4.925000000000001,21.30000000000001,9.903947368421052
2024-03-05 17:15:41,2.6206896551724137,19.230769230769234,0.4930555555555556,1.0540540540540546,1.2564102564102568,6.41304347826087,5.197368421052632,36.58536585365853,73.33333333333336,4.282352941176471,4.210810810810811,4.251282051282052,9.543478260869568,9.039473684210527,48.65853658536585,97.33333333333334,6.450000000000026,4.9210810810810806,4.925128205128205,21.400000000000016,9.903947368421052
2024-03-05 17:15:46,2.6410256410256414,19.262295081967213,0.4930555555555556,1.0540540540540546,1.2564102564102568,6.354166666666667,5.3125,36.785714285714285,73.72093023255816,4.282352941176471,4.210810810810811,4.251282051282052,9.354166666666668,9.0625,48.67857142857143,97.37209302325581,6.450000000000026,4.9210810810810806,4.925128205128205,14.200000000000095,9.90625
