timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2024-03-07 12:29:03,1.0,1.0,1.0,1.0,1.0,0.7053571428571428
2024-03-07 12:29:08,1.0,1.0,1.0,1.0,1.0,0.7053571428571428
2024-03-07 12:29:13,1.0,1.0,1.0,1.0,1.0,0.7130434782608696
2024-03-07 12:29:18,1.0,1.0,1.0,1.0,1.0,0.7130434782608696
2024-03-07 12:29:23,1.0,1.0,1.0,1.0,1.0,0.7130434782608696
2024-03-07 12:29:28,1.0,1.0,1.0,1.0,1.0,0.7431192660550459
2024-03-07 12:29:33,1.0,1.0,1.0,1.0,1.0,0.7431192660550459
2024-03-07 12:29:38,1.0,1.0,1.0,1.0,1.0,0.7431192660550459
2024-03-07 12:29:43,1.0,1.0,1.0,1.0,1.0,0.7850467289719626
2024-03-07 12:29:48,1.0,1.0,1.0,1.0,1.0,0.7850467289719626
2024-03-07 12:29:53,1.0,1.0,1.0,1.0,1.0,0.7850467289719626
2024-03-07 12:29:58,1.0,1.0,1.0,1.0,1.0,0.7543859649122807
2024-03-07 12:30:03,1.0,1.0,1.0,1.0,1.0,0.7543859649122807
2024-03-07 12:30:08,1.0,1.0,1.0,1.0,1.0,0.7543859649122807
2024-03-07 12:30:13,1.0,1.0,1.0,1.0,1.0,0.7610619469026548
2024-03-07 12:30:18,1.0,1.0,1.0,1.0,1.0,0.7610619469026548
2024-03-07 12:30:23,1.0,1.0,1.0,1.0,1.0,0.7610619469026548
2024-03-07 12:30:28,1.0,1.0,1.0,1.0,1.0,0.7589285714285714
2024-03-07 12:30:33,1.0,1.0,1.0,1.0,1.0,0.7589285714285714
2024-03-07 12:30:38,1.0,1.0,1.0,1.0,1.0,0.7589285714285714
2024-03-07 12:30:43,1.0,1.0,1.0,1.0,1.0,0.7614678899082569
2024-03-07 12:30:48,1.0,1.0,1.0,1.0,1.0,0.7614678899082569
2024-03-07 12:30:53,1.0,1.0,1.0,1.0,1.0,0.7614678899082569
2024-03-07 12:30:58,1.0,1.0,1.0,1.0,1.0,0.7155172413793104
2024-03-07 12:31:03,1.0,1.0,1.0,1.0,1.0,0.7155172413793104
2024-03-07 12:31:08,1.0,1.0,1.0,1.0,1.0,0.7155172413793104
2024-03-07 12:31:13,1.0,1.0,1.0,1.0,1.0,0.6991869918699187
2024-03-07 12:31:18,1.0,1.0,1.0,1.0,1.0,0.6991869918699187
2024-03-07 12:31:23,1.0,1.0,1.0,1.0,1.0,0.6991869918699187
2024-03-07 12:31:28,1.0,1.0,1.0,1.0,1.0,0.6470588235294118
2024-03-07 12:31:33,1.0,1.0,1.0,1.0,1.0,0.6470588235294118
2024-03-07 12:31:38,1.0,1.0,1.0,1.0,1.0,0.6470588235294118
2024-03-07 12:31:43,1.0,1.0,1.0,1.0,1.0,0.6638655462184874
2024-03-07 12:31:48,1.0,1.0,1.0,1.0,1.0,0.6638655462184874
2024-03-07 12:31:53,1.0,1.0,1.0,1.0,1.0,0.6638655462184874
2024-03-07 12:31:58,1.0,1.0,1.0,1.0,1.0,0.6636363636363636
2024-03-07 12:32:03,1.0,1.0,1.0,1.0,1.0,0.6636363636363636
2024-03-07 12:32:08,1.0,1.0,1.0,1.0,1.0,0.6636363636363636
2024-03-07 12:32:13,1.0,1.0,1.0,1.0,1.0,0.7117117117117117
2024-03-07 12:32:18,1.0,1.0,1.0,1.0,1.0,0.7117117117117117
