timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-xslvc_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-phxww_cpu,reviews-v2-7b4f9d8cb4-qcktl_cpu,reviews-v3-5fd56449d8-npw75_cpu,reviews-v2-7b4f9d8cb4-8kqzz_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-xslvc_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-phxww_memory,reviews-v2-7b4f9d8cb4-qcktl_memory,reviews-v3-5fd56449d8-npw75_memory,reviews-v2-7b4f9d8cb4-8kqzz_memory,reviews-v3-5fd56449d8-npw75_network,reviews-v2-7b4f9d8cb4-8kqzz_network,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-phxww_network,productpage-v1-7fb564989f-xslvc_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v2-7b4f9d8cb4-qcktl_network
2024-03-11 08:39:01,3.839161266660085,62.82124833334517,1.2367457333463487,1.8450078999999657,19.02175899999996,5.407188300000598,-1.0,25.214976,55.803904,14.966784,91.713536,88.69888,273.94048,-1.0,99.33444444444444,-1.0,93.44444444444443,50.88444444444445,3047.0400000000004,73.96,25.67111111111111
2024-03-11 08:39:06,3.839161266660085,62.82124833334517,1.2367457333463487,1.8450078999999657,19.02175899999996,5.407188300000598,-1.0,25.214976,55.803904,14.966784,91.713536,88.69888,273.94048,-1.0,99.33444444444444,-1.0,93.44444444444443,50.88444444444445,3047.0400000000004,73.96,25.67111111111111
2024-03-11 08:39:11,3.839161266660085,62.82124833334517,1.2367457333463487,1.8450078999999657,19.02175899999996,5.407188300000598,-1.0,25.214976,55.803904,14.966784,91.713536,88.69888,273.94048,-1.0,99.33444444444444,-1.0,93.44444444444443,50.88444444444445,3047.0400000000004,73.96,25.67111111111111
2024-03-11 08:39:16,6.949986566663333,62.82124833334517,1.299210599988025,1.8450078999999657,19.02175899999996,5.407188300000598,-1.0,25.23136,55.803904,15.70816,91.713536,88.69888,273.94048,-1.0,99.33444444444444,-1.0,202.58777777777792,50.88444444444445,3047.0400000000004,129.20111111111117,25.67111111111111
2024-03-11 08:39:21,6.949986566663333,62.82124833334517,1.299210599988025,1.8450078999999657,19.02175899999996,5.407188300000598,-1.0,25.23136,55.803904,15.70816,91.713536,88.69888,273.94048,-1.0,99.33444444444444,-1.0,202.58777777777792,50.88444444444445,3047.0400000000004,129.20111111111117,25.67111111111111
2024-03-11 08:39:26,6.949986566663331,61.966360133328635,1.2992105999880246,2.2235762333338016,50.30207869999993,3.9823167999998073,-1.0,25.23136,55.689216,15.70816,91.713536,89.649152,274.034688,-1.0,234.09000000000003,-1.0,202.58777777777775,41.38777777777778,4453.337777777778,129.20111111111112,175.12111111111108
2024-03-11 08:39:31,6.949986566663331,61.966360133328635,1.2992105999880246,2.2235762333338016,50.30207869999993,3.9823167999998073,-1.0,25.23136,55.689216,15.70816,91.713536,89.649152,274.034688,-1.0,234.09000000000003,-1.0,202.58777777777775,41.38777777777778,4453.337777777778,129.20111111111112,175.12111111111108
2024-03-11 08:39:36,6.949986566663331,61.966360133328635,1.2992105999880246,2.2235762333338016,50.30207869999993,3.9823167999998073,-1.0,25.23136,55.689216,15.70816,91.713536,89.649152,274.034688,-1.0,234.09000000000003,-1.0,202.58777777777775,41.38777777777778,4453.337777777778,129.20111111111112,175.12111111111108
2024-03-11 08:39:41,6.949986566663331,61.966360133328635,1.2992105999880246,2.2235762333338016,50.30207869999993,3.9823167999998073,-1.0,25.23136,55.689216,15.70816,91.713536,89.649152,274.034688,-1.0,234.09000000000003,-1.0,202.58777777777775,41.38777777777778,4453.337777777778,129.20111111111112,175.12111111111108
2024-03-11 08:39:46,6.788150833350909,61.966360133328635,2.1434531000068096,2.2235762333338016,50.30207869999993,3.9823167999998073,-1.0,25.23136,55.689216,15.42144,91.713536,89.649152,274.034688,-1.0,234.09000000000003,-1.0,118.81000000000004,41.38777777777778,4453.337777777778,103.36111111111113,175.12111111111108
2024-03-11 08:39:51,6.788150833350909,61.966360133328635,2.1434531000068096,2.2235762333338016,50.30207869999993,3.9823167999998073,-1.0,25.23136,55.689216,15.42144,91.713536,89.649152,274.034688,-1.0,234.09000000000003,-1.0,118.81000000000004,41.38777777777778,4453.337777777778,103.36111111111113,175.12111111111108
2024-03-11 08:39:56,6.788150833350907,55.584635800005344,2.143453100006809,1.8273783000002672,26.10001230000011,5.400827533333086,-1.0,25.23136,55.45984,15.42144,91.713536,89.911296,274.182144,-1.0,84.63999999999999,-1.0,118.81,25.67111111111111,3457.4399999999996,103.3611111111111,83.41777777777777
2024-03-11 08:40:01,6.788150833350907,55.584635800005344,2.143453100006809,1.8273783000002672,26.10001230000011,5.400827533333086,-1.0,25.23136,55.45984,15.42144,91.713536,89.911296,274.182144,-1.0,84.63999999999999,-1.0,118.81,25.67111111111111,3457.4399999999996,103.3611111111111,83.41777777777777
2024-03-11 08:40:06,6.788150833350907,55.584635800005344,2.143453100006809,1.8273783000002672,26.10001230000011,5.400827533333086,-1.0,25.23136,55.45984,15.42144,91.713536,89.911296,274.182144,-1.0,84.63999999999999,-1.0,118.81,25.67111111111111,3457.4399999999996,103.3611111111111,83.41777777777777
2024-03-11 08:40:11,6.788150833350907,55.584635800005344,2.143453100006809,1.8273783000002672,26.10001230000011,5.400827533333086,-1.0,25.23136,55.45984,15.42144,91.713536,89.911296,274.182144,-1.0,84.63999999999999,-1.0,118.81,25.67111111111111,3457.4399999999996,103.3611111111111,83.41777777777777
2024-03-11 08:40:16,5.83481280000342,55.584635800005344,1.6125933999925721,1.8273783000002672,26.10001230000011,5.400827533333086,-1.0,25.23136,55.45984,14.819328,91.713536,89.911296,274.182144,-1.0,84.63999999999999,-1.0,171.61000000000007,25.67111111111111,3457.4399999999996,28.44444444444445,83.41777777777777
2024-03-11 08:40:21,5.83481280000342,55.584635800005344,1.6125933999925721,1.8273783000002672,26.10001230000011,5.400827533333086,-1.0,25.23136,55.45984,14.819328,91.713536,89.911296,274.182144,-1.0,84.63999999999999,-1.0,171.61000000000007,25.67111111111111,3457.4399999999996,28.44444444444445,83.41777777777777
2024-03-11 08:40:26,5.834812800003419,49.284000266667746,1.6125933999925717,1.936173033333451,16.3037559666666,6.026775733333048,-1.0,25.23136,55.361536,14.819328,91.713536,89.952256,274.321408,-1.0,92.16,-1.0,171.60999999999999,40.53444444444444,2752.751111111111,28.444444444444443,130.72111111111113
2024-03-11 08:40:31,5.834812800003419,49.284000266667746,1.6125933999925717,1.936173033333451,16.3037559666666,6.026775733333048,-1.0,25.23136,55.361536,14.819328,91.713536,89.952256,274.321408,-1.0,92.16,-1.0,171.60999999999999,40.53444444444444,2752.751111111111,28.444444444444443,130.72111111111113
2024-03-11 08:40:36,5.834812800003419,49.284000266667746,1.6125933999925717,1.936173033333451,16.3037559666666,6.026775733333048,-1.0,25.23136,55.361536,14.819328,91.713536,89.952256,274.321408,-1.0,92.16,-1.0,171.60999999999999,40.53444444444444,2752.751111111111,28.444444444444443,130.72111111111113
2024-03-11 08:40:41,5.834812800003419,49.284000266667746,1.6125933999925717,1.936173033333451,16.3037559666666,6.026775733333048,-1.0,25.23136,55.361536,14.819328,91.713536,89.952256,274.321408,-1.0,92.16,-1.0,171.60999999999999,40.53444444444444,2752.751111111111,28.444444444444443,130.72111111111113
2024-03-11 08:40:46,6.223791599980664,49.284000266667746,0.9438972333403705,1.936173033333451,16.3037559666666,6.026775733333048,-1.0,25.23136,55.361536,14.913536,91.713536,89.952256,274.321408,-1.0,92.16,-1.0,173.3611111111112,40.53444444444444,2752.751111111111,123.21000000000004,130.72111111111113
2024-03-11 08:40:51,6.223791599980664,49.284000266667746,0.9438972333403705,1.936173033333451,16.3037559666666,6.026775733333048,-1.0,25.23136,55.361536,14.913536,91.713536,89.952256,274.321408,-1.0,92.16,-1.0,173.3611111111112,40.53444444444444,2752.751111111111,123.21000000000004,130.72111111111113
2024-03-11 08:40:56,6.223791599980663,59.457392099996774,0.9438972333403702,1.7605680666662238,8.19140849999999,3.9172108999991906,-1.0,25.23136,55.427072,14.913536,91.713536,89.976832,274.440192,-1.0,164.69444444444446,-1.0,173.3611111111111,52.321111111111115,8836.0,123.21,106.09000000000002
2024-03-11 08:41:01,6.223791599980663,59.457392099996774,0.9438972333403702,1.7605680666662238,8.19140849999999,3.9172108999991906,-1.0,25.23136,55.427072,14.913536,91.713536,89.976832,274.440192,-1.0,164.69444444444446,-1.0,173.3611111111111,52.321111111111115,8836.0,123.21,106.09000000000002
2024-03-11 08:41:06,6.223791599980663,59.457392099996774,0.9438972333403702,1.7605680666662238,8.19140849999999,3.9172108999991906,-1.0,25.23136,55.427072,14.913536,91.713536,89.976832,274.440192,-1.0,164.69444444444446,-1.0,173.3611111111111,52.321111111111115,8836.0,123.21,106.09000000000002
2024-03-11 08:41:11,6.223791599980663,59.457392099996774,0.9438972333403702,1.7605680666662238,8.19140849999999,3.9172108999991906,-1.0,25.23136,55.427072,14.913536,91.713536,89.976832,274.440192,-1.0,164.69444444444446,-1.0,173.3611111111111,52.321111111111115,8836.0,123.21,106.09000000000002
2024-03-11 08:41:16,3.5311521666699277,59.457392099996774,1.9588164666705177,1.7605680666662238,8.19140849999999,3.9172108999991906,-1.0,25.23136,55.427072,14.9504,91.713536,89.976832,274.440192,-1.0,164.69444444444446,-1.0,245.44444444444454,52.321111111111115,8836.0,44.89000000000003,106.09000000000002
2024-03-11 08:41:21,3.5311521666699277,59.457392099996774,1.9588164666705177,1.7605680666662238,8.19140849999999,3.9172108999991906,-1.0,25.23136,55.427072,14.9504,91.713536,89.976832,274.440192,-1.0,164.69444444444446,-1.0,245.44444444444454,52.321111111111115,8836.0,44.89000000000003,106.09000000000002
2024-03-11 08:41:26,3.5311521666699264,58.45815510000042,1.9588164666705172,2.5020713000003525,23.26189593333332,4.293661266668399,-1.0,25.23136,55.7056,14.9504,91.713536,90.165248,274.579456,-1.0,110.9511111111111,-1.0,245.44444444444443,55.751111111111115,1736.1111111111109,44.89,138.45444444444448
2024-03-11 08:41:31,3.5311521666699264,58.45815510000042,1.9588164666705172,2.5020713000003525,23.26189593333332,4.293661266668399,-1.0,25.23136,55.7056,14.9504,91.713536,90.165248,274.579456,-1.0,110.9511111111111,-1.0,245.44444444444443,55.751111111111115,1736.1111111111109,44.89,138.45444444444448
2024-03-11 08:41:36,3.5311521666699264,58.45815510000042,1.9588164666705172,2.5020713000003525,23.26189593333332,4.293661266668399,-1.0,25.23136,55.7056,14.9504,91.713536,90.165248,274.579456,-1.0,110.9511111111111,-1.0,245.44444444444443,55.751111111111115,1736.1111111111109,44.89,138.45444444444448
2024-03-11 08:41:41,3.5311521666699264,58.45815510000042,1.9588164666705172,2.5020713000003525,23.26189593333332,4.293661266668399,-1.0,25.23136,55.7056,14.9504,91.713536,90.165248,274.579456,-1.0,110.9511111111111,-1.0,245.44444444444443,55.751111111111115,1736.1111111111109,44.89,138.45444444444448
