timestamp,vCPU,memory
2024-03-06 01:45:03,0.12547369473332898,7.041536458333333
2024-03-06 01:45:08,0.12547369473332898,7.041536458333333
2024-03-06 01:45:13,0.12547369473332898,7.041536458333333
2024-03-06 01:45:18,0.15551285663331954,7.976692708333334
2024-03-06 01:45:23,0.121674451499995,13.376041666666667
2024-03-06 01:45:28,0.12167445149999498,13.376041666666667
2024-03-06 01:45:33,0.12167445149999498,13.376041666666667
2024-03-06 01:45:38,0.12167445149999498,13.376041666666667
2024-03-06 01:45:43,0.12167445149999498,13.376041666666667
2024-03-06 01:45:48,0.08666677273334264,8.175130208333332
2024-03-06 01:45:53,0.08322539050000256,13.903906249999999
2024-03-06 01:45:58,0.08322539050000255,13.903906249999999
2024-03-06 01:46:03,0.08322539050000255,13.903906249999999
2024-03-06 01:46:08,0.08322539050000255,13.903906249999999
2024-03-06 01:46:13,0.08322539050000255,13.903906249999999
2024-03-06 01:46:18,0.12951996529999882,21.619921875000003
2024-03-06 01:46:23,0.12902274226666371,10.901302083333334
2024-03-06 01:46:28,0.12902274226666371,10.901302083333333
2024-03-06 01:46:33,0.12902274226666371,10.901302083333333
2024-03-06 01:46:38,0.12902274226666371,10.901302083333333
2024-03-06 01:46:43,0.12902274226666371,10.901302083333333
2024-03-06 01:46:48,0.11197736590643305,8.32617057317703
2024-03-06 01:46:53,0.11409854133977049,24.1428372398437
2024-03-06 01:46:58,0.11409854133977047,24.1428372398437
2024-03-06 01:47:03,0.11409854133977047,24.1428372398437
2024-03-06 01:47:08,0.11409854133977047,24.1428372398437
2024-03-06 01:47:13,0.11409854133977047,24.1428372398437
2024-03-06 01:47:18,0.09155897739610985,23.42761797151097
2024-03-06 01:47:23,0.09189269266277869,7.555091929844302
2024-03-06 01:47:28,0.09189269266277868,7.555091929844302
2024-03-06 01:47:33,0.09189269266277868,7.555091929844302
2024-03-06 01:47:38,0.09189269266277868,7.555091929844302
2024-03-06 01:47:43,0.09189269266277868,7.555091929844302
2024-03-06 01:47:48,0.12357717373334182,9.171744791666667
2024-03-06 01:47:53,0.12095248063333584,11.079947916666667
2024-03-06 01:47:58,0.12095248063333583,11.079947916666665
2024-03-06 01:48:03,0.12095248063333583,11.079947916666665
2024-03-06 01:48:08,0.12095248063333583,11.079947916666665
2024-03-06 01:48:13,0.12095248063333583,11.079947916666665
