source,destination,timestamp
productpage-v1,details-v1,2024-03-05 18:00:01
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:01
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:01
productpage-v1,reviews-v3,2024-03-05 18:00:01
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:01
productpage-v1,reviews-v2,2024-03-05 18:00:01
productpage-v1,reviews-v1,2024-03-05 18:00:01
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:01
reviews-v3,ratings-v1,2024-03-05 18:00:01
reviews-v2,ratings-v1,2024-03-05 18:00:01
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:01
istio-ingressgateway,productpage-v1,2024-03-05 18:00:01
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:01
productpage-v1,reviews-v3,2024-03-05 18:00:06
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:06
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:06
productpage-v1,details-v1,2024-03-05 18:00:06
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:06
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:06
reviews-v2,ratings-v1,2024-03-05 18:00:06
reviews-v3,ratings-v1,2024-03-05 18:00:06
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:06
productpage-v1,reviews-v2,2024-03-05 18:00:06
istio-ingressgateway,productpage-v1,2024-03-05 18:00:06
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:06
productpage-v1,reviews-v1,2024-03-05 18:00:06
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:11
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:11
istio-ingressgateway,productpage-v1,2024-03-05 18:00:11
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:11
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:11
reviews-v2,ratings-v1,2024-03-05 18:00:11
productpage-v1,reviews-v2,2024-03-05 18:00:11
productpage-v1,reviews-v3,2024-03-05 18:00:11
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:11
productpage-v1,reviews-v1,2024-03-05 18:00:11
reviews-v3,ratings-v1,2024-03-05 18:00:11
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:11
productpage-v1,details-v1,2024-03-05 18:00:11
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:16
productpage-v1,details-v1,2024-03-05 18:00:16
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:16
reviews-v2,ratings-v1,2024-03-05 18:00:16
istio-ingressgateway,productpage-v1,2024-03-05 18:00:16
productpage-v1,reviews-v1,2024-03-05 18:00:16
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:16
productpage-v1,reviews-v3,2024-03-05 18:00:16
productpage-v1,reviews-v2,2024-03-05 18:00:16
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:16
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:16
reviews-v3,ratings-v1,2024-03-05 18:00:16
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:16
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:21
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:21
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:21
productpage-v1,reviews-v3,2024-03-05 18:00:21
reviews-v3,ratings-v1,2024-03-05 18:00:21
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:21
productpage-v1,reviews-v2,2024-03-05 18:00:21
istio-ingressgateway,productpage-v1,2024-03-05 18:00:21
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:21
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:21
productpage-v1,reviews-v1,2024-03-05 18:00:21
productpage-v1,details-v1,2024-03-05 18:00:21
reviews-v2,ratings-v1,2024-03-05 18:00:21
productpage-v1,details-v1,2024-03-05 18:00:26
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:26
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:26
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:26
reviews-v3,ratings-v1,2024-03-05 18:00:26
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:26
productpage-v1,reviews-v3,2024-03-05 18:00:26
istio-ingressgateway,productpage-v1,2024-03-05 18:00:26
reviews-v2,ratings-v1,2024-03-05 18:00:26
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:26
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:26
productpage-v1,reviews-v1,2024-03-05 18:00:26
productpage-v1,reviews-v2,2024-03-05 18:00:26
reviews-v3,ratings-v1,2024-03-05 18:00:31
istio-ingressgateway,productpage-v1,2024-03-05 18:00:31
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:31
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:31
productpage-v1,details-v1,2024-03-05 18:00:31
productpage-v1,reviews-v1,2024-03-05 18:00:31
productpage-v1,reviews-v2,2024-03-05 18:00:31
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:31
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:31
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:31
productpage-v1,reviews-v3,2024-03-05 18:00:31
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:31
reviews-v2,ratings-v1,2024-03-05 18:00:31
productpage-v1,details-v1,2024-03-05 18:00:36
reviews-v3,ratings-v1,2024-03-05 18:00:36
reviews-v2,ratings-v1,2024-03-05 18:00:36
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:36
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:36
productpage-v1,reviews-v3,2024-03-05 18:00:36
istio-ingressgateway,productpage-v1,2024-03-05 18:00:36
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:36
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:36
productpage-v1,reviews-v1,2024-03-05 18:00:36
productpage-v1,reviews-v2,2024-03-05 18:00:36
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:36
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:36
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:41
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:41
reviews-v2,ratings-v1,2024-03-05 18:00:41
productpage-v1,details-v1,2024-03-05 18:00:41
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:41
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:41
istio-ingressgateway,productpage-v1,2024-03-05 18:00:41
productpage-v1,reviews-v2,2024-03-05 18:00:41
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:41
productpage-v1,reviews-v3,2024-03-05 18:00:41
reviews-v3,ratings-v1,2024-03-05 18:00:41
productpage-v1,reviews-v1,2024-03-05 18:00:41
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:41
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:46
istio-ingressgateway,productpage-v1,2024-03-05 18:00:46
reviews-v3,ratings-v1,2024-03-05 18:00:46
reviews-v2,ratings-v1,2024-03-05 18:00:46
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:46
productpage-v1,details-v1,2024-03-05 18:00:46
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:46
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:46
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:46
productpage-v1,reviews-v2,2024-03-05 18:00:46
productpage-v1,reviews-v1,2024-03-05 18:00:46
productpage-v1,reviews-v3,2024-03-05 18:00:46
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:46
productpage-v1,reviews-v3,2024-03-05 18:00:51
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:51
reviews-v3,ratings-v1,2024-03-05 18:00:51
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:51
productpage-v1,reviews-v2,2024-03-05 18:00:51
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:51
istio-ingressgateway,productpage-v1,2024-03-05 18:00:51
reviews-v2,ratings-v1,2024-03-05 18:00:51
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:51
productpage-v1,details-v1,2024-03-05 18:00:51
productpage-v1,reviews-v1,2024-03-05 18:00:51
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:51
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:51
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:56
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:00:56
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:56
reviews-v2,ratings-v1,2024-03-05 18:00:56
productpage-v1,details-v1,2024-03-05 18:00:56
reviews-v3,ratings-v1,2024-03-05 18:00:56
productpage-v1,reviews-v3,2024-03-05 18:00:56
productpage-v1,reviews-v2,2024-03-05 18:00:56
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:56
istio-ingressgateway,productpage-v1,2024-03-05 18:00:56
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:00:56
productpage-v1,reviews-v1,2024-03-05 18:00:56
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:00:56
productpage-v1,reviews-v1,2024-03-05 18:01:01
productpage-v1,details-v1,2024-03-05 18:01:01
productpage-v1,reviews-v2,2024-03-05 18:01:01
reviews-v3,ratings-v1,2024-03-05 18:01:01
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:01:01
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:01:01
istio-ingressgateway,productpage-v1,2024-03-05 18:01:01
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:01:01
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:01:01
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:01:01
reviews-v2,ratings-v1,2024-03-05 18:01:01
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:01:01
productpage-v1,reviews-v3,2024-03-05 18:01:01
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:01:06
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:01:06
reviews-v3-5fd56449d8-tv4wp,izbp16opgy3xucvexwqp9dz,2024-03-05 18:01:06
reviews-v2,ratings-v1,2024-03-05 18:01:06
productpage-v1,reviews-v2,2024-03-05 18:01:06
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:01:06
productpage-v1,reviews-v1,2024-03-05 18:01:06
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:01:06
reviews-v3,ratings-v1,2024-03-05 18:01:06
productpage-v1,reviews-v3,2024-03-05 18:01:06
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:01:06
productpage-v1,details-v1,2024-03-05 18:01:06
istio-ingressgateway,productpage-v1,2024-03-05 18:01:06
reviews-v3,ratings-v1,2024-03-05 18:01:11
istio-ingressgateway,productpage-v1,2024-03-05 18:01:11
reviews-v1-7b76c4f45d-x9mxc,izbp16opgy3xucvexwqp9dz,2024-03-05 18:01:11
productpage-v1,reviews-v3,2024-03-05 18:01:11
productpage-v1,reviews-v1,2024-03-05 18:01:11
ratings-v1-5b6b66f9b5-n4ddg,izbp16opgy3xucvexwqp9dz,2024-03-05 18:01:11
reviews-v2-6ccf99c555-fqvhb,izbp1gwb52uyj3g0wn52lez,2024-03-05 18:01:11
reviews-v2,ratings-v1,2024-03-05 18:01:11
productpage-v1,reviews-v2,2024-03-05 18:01:11
productpage-v1-7fb564989f-hm9g2,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:01:11
details-v1-b788479c5-bbg6t,izbp1gwb52uyj3g0wn52lfz,2024-03-05 18:01:11
