timestamp,details-v1-b788479c5-bbg6t_cpu,productpage-v1-7fb564989f-lvdk6_cpu,ratings-v1-5b6b66f9b5-7bln6_cpu,reviews-v1-7b76c4f45d-29wgv_cpu,reviews-v1-7b76c4f45d-x9mxc_cpu,reviews-v3-5fd56449d8-tv4wp_cpu,reviews-v2-6ccf99c555-fqvhb_cpu,details-v1-b788479c5-bbg6t_memory,productpage-v1-7fb564989f-lvdk6_memory,ratings-v1-5b6b66f9b5-7bln6_memory,reviews-v1-7b76c4f45d-29wgv_memory,reviews-v1-7b76c4f45d-x9mxc_memory,reviews-v3-5fd56449d8-tv4wp_memory,reviews-v2-6ccf99c555-fqvhb_memory,details-v1-b788479c5-bbg6t_network,reviews-v1-7b76c4f45d-x9mxc_network,reviews-v2-6ccf99c555-fqvhb_network,ratings-v1-5b6b66f9b5-7bln6_network,reviews-v3-5fd56449d8-tv4wp_network,reviews-v1-7b76c4f45d-29wgv_network,productpage-v1-7fb564989f-lvdk6_network
2024-03-06 09:45:05,6.034204666654356,46.41051830000529,1.686678166667358,-1.0,14.321003599999987,4.639000800000304,4.35503016666606,24.539136,56.799232,8.331264,-1.0,92.602368,434.64704,421.470208,259.2099999999999,16.537777777777777,159.6011111111111,90.24999999999997,146.41,-1.0,1131.201111111111
2024-03-06 09:45:10,6.0342046666543565,46.4105183000053,1.6866781666673583,-1.0,14.321003599999987,4.639000800000304,4.441879433333422,24.539136,56.799232,8.331264,-1.0,92.602368,434.64704,421.613568,259.21000000000004,16.537777777777777,135.33444444444444,90.25,146.41,-1.0,1131.201111111111
2024-03-06 09:45:15,6.0342046666543565,46.4105183000053,1.6866781666673583,-1.0,14.321003599999987,4.639000800000304,4.441879433333422,24.539136,56.799232,8.331264,-1.0,92.602368,434.64704,421.613568,259.21000000000004,16.537777777777777,135.33444444444444,90.25,146.41,-1.0,1131.201111111111
2024-03-06 09:45:20,6.0342046666543565,46.4105183000053,1.6866781666673583,-1.0,14.321003599999987,4.639000800000304,4.441879433333422,24.539136,56.799232,8.331264,-1.0,92.602368,434.64704,421.613568,259.21000000000004,16.537777777777777,135.33444444444444,90.25,146.41,-1.0,1131.201111111111
2024-03-06 09:45:25,6.0342046666543565,46.4105183000053,1.6866781666673583,-1.0,14.321003599999987,4.639000800000304,4.441879433333422,24.539136,56.799232,8.331264,-1.0,92.602368,434.64704,421.613568,259.21000000000004,16.537777777777777,135.33444444444444,90.25,146.41,-1.0,1131.201111111111
2024-03-06 09:45:30,6.0342046666543565,46.4105183000053,1.6866781666673583,-1.0,12.505663399999989,6.840767300002426,4.441879433333422,24.539136,56.799232,8.331264,-1.0,92.16,433.963008,421.613568,259.21000000000004,44.001111111111115,135.33444444444444,90.25,28.444444444444443,-1.0,1131.201111111111
2024-03-06 09:45:35,6.61017580000589,47.55539839999679,1.6636260333333057,-1.0,12.505663399999989,6.840767300002426,4.441879433333422,24.55552,56.684544,8.781824,-1.0,92.16,433.963008,421.613568,118.08444444444442,44.001111111111115,135.33444444444444,22.089999999999993,28.444444444444443,-1.0,3902.0844444444438
2024-03-06 09:45:40,6.610175800005891,47.5553983999968,1.663626033333306,-1.0,12.505663399999989,6.840767300002426,4.490094966666902,24.55552,56.684544,8.781824,-1.0,92.16,433.963008,421.658624,118.08444444444446,44.001111111111115,104.03999999999999,22.090000000000003,28.444444444444443,-1.0,3902.0844444444447
2024-03-06 09:45:45,6.610175800005891,47.5553983999968,1.663626033333306,-1.0,12.505663399999989,6.840767300002426,4.490094966666902,24.55552,56.684544,8.781824,-1.0,92.16,433.963008,421.658624,118.08444444444446,44.001111111111115,104.03999999999999,22.090000000000003,28.444444444444443,-1.0,3902.0844444444447
2024-03-06 09:45:50,6.610175800005891,47.5553983999968,1.663626033333306,-1.0,12.505663399999989,6.840767300002426,4.490094966666902,24.55552,56.684544,8.781824,-1.0,92.16,433.963008,421.658624,118.08444444444446,44.001111111111115,104.03999999999999,22.090000000000003,28.444444444444443,-1.0,3902.0844444444447
2024-03-06 09:45:55,6.610175800005891,47.5553983999968,1.663626033333306,-1.0,12.505663399999989,6.840767300002426,4.490094966666902,24.55552,56.684544,8.781824,-1.0,92.16,433.963008,421.658624,118.08444444444446,44.001111111111115,104.03999999999999,22.090000000000003,28.444444444444443,-1.0,3902.0844444444447
2024-03-06 09:46:00,6.610175800005891,47.5553983999968,1.663626033333306,-1.0,9.961174133333373,2.426303033333473,4.490094966666902,24.55552,56.684544,8.781824,-1.0,91.009024,435.65056,421.658624,118.08444444444446,48.534444444444446,104.03999999999999,22.090000000000003,267.8677777777778,-1.0,3902.0844444444447
2024-03-06 09:46:05,3.0750232000021542,28.006853233334063,1.442114000000553,-1.0,9.961174133333373,2.426303033333473,4.490094966666902,24.55552,56.700928,8.122368,-1.0,91.009024,435.65056,421.658624,44.88999999999999,48.534444444444446,104.03999999999999,172.4844444444444,267.8677777777778,-1.0,3252.80111111111
2024-03-06 09:46:10,3.0750232000021547,28.006853233334066,1.4421140000005532,-1.0,9.961174133333373,2.426303033333473,3.9272414000000326,24.55552,56.700928,8.122368,-1.0,91.009024,435.65056,421.781504,44.89,48.534444444444446,126.18777777777775,172.48444444444442,267.8677777777778,-1.0,3252.801111111111
2024-03-06 09:46:15,3.0750232000021547,28.006853233334066,1.4421140000005532,-1.0,9.961174133333373,2.426303033333473,3.9272414000000326,24.55552,56.700928,8.122368,-1.0,91.009024,435.65056,421.781504,44.89,48.534444444444446,126.18777777777775,172.48444444444442,267.8677777777778,-1.0,3252.801111111111
2024-03-06 09:46:20,3.0750232000021547,28.006853233334066,1.4421140000005532,-1.0,9.961174133333373,2.426303033333473,3.9272414000000326,24.55552,56.700928,8.122368,-1.0,91.009024,435.65056,421.781504,44.89,48.534444444444446,126.18777777777775,172.48444444444442,267.8677777777778,-1.0,3252.801111111111
2024-03-06 09:46:25,3.0750232000021547,28.006853233334066,1.4421140000005532,-1.0,9.961174133333373,2.426303033333473,3.9272414000000326,24.55552,56.700928,8.122368,-1.0,91.009024,435.65056,421.781504,44.89,48.534444444444446,126.18777777777775,172.48444444444442,267.8677777777778,-1.0,3252.801111111111
2024-03-06 09:46:30,3.0750232000021547,28.006853233334066,1.4421140000005532,-1.0,9.543952266666622,5.321229099998466,3.9272414000000326,24.55552,56.700928,8.122368,-1.0,89.382912,433.954816,421.781504,44.89,34.81,126.18777777777775,172.48444444444442,110.9511111111111,-1.0,3252.801111111111
2024-03-06 09:46:35,5.7264227000056644,40.3166454666613,2.058269133332639,-1.0,9.543952266666622,5.321229099998466,3.9272414000000326,24.55552,56.782848,8.830976,-1.0,89.382912,433.954816,421.781504,159.60111111111107,34.81,126.18777777777775,103.36111111111106,110.9511111111111,-1.0,2460.1599999999994
2024-03-06 09:46:40,5.726422700005665,40.31664546666131,2.058269133332639,-1.0,9.543952266666622,5.321229099998466,2.4326272666674718,24.55552,56.782848,8.830976,-1.0,89.382912,433.954816,421.822464,159.6011111111111,34.81,174.23999999999998,103.3611111111111,110.9511111111111,-1.0,2460.1600000000003
2024-03-06 09:46:45,5.726422700005665,40.31664546666131,2.058269133332639,-1.0,9.543952266666622,5.321229099998466,2.4326272666674718,24.55552,56.782848,8.830976,-1.0,89.382912,433.954816,421.822464,159.6011111111111,34.81,174.23999999999998,103.3611111111111,110.9511111111111,-1.0,2460.1600000000003
2024-03-06 09:46:50,5.726422700005665,40.31664546666131,2.058269133332639,-1.0,9.543952266666622,5.321229099998466,2.4326272666674718,24.55552,56.782848,8.830976,-1.0,89.382912,433.954816,421.822464,159.6011111111111,34.81,174.23999999999998,103.3611111111111,110.9511111111111,-1.0,2460.1600000000003
2024-03-06 09:46:55,5.726422700005665,40.31664546666131,2.058269133332639,-1.0,9.543952266666622,5.321229099998466,2.4326272666674718,24.55552,56.782848,8.830976,-1.0,89.382912,433.954816,421.822464,159.6011111111111,34.81,174.23999999999998,103.3611111111111,110.9511111111111,-1.0,2460.1600000000003
2024-03-06 09:47:00,5.726422700005665,40.31664546666131,2.058269133332639,-1.0,4.0572052333333275,6.060749066667388,2.4326272666674718,24.55552,56.782848,8.830976,-1.0,88.829952,433.52064,421.822464,159.6011111111111,26.009999999999998,174.23999999999998,103.3611111111111,30.987777777777776,-1.0,2460.1600000000003
2024-03-06 09:47:05,6.895233999997193,51.9383004000095,0.8915807999983371,-1.0,4.0572052333333275,6.060749066667388,2.4326272666674718,24.539136,56.799232,8.82688,-1.0,88.829952,433.52064,421.822464,183.15111111111105,26.009999999999998,174.23999999999998,26.3511111111111,30.987777777777776,-1.0,5343.609999999997
2024-03-06 09:47:10,6.895233999997194,51.93830040000951,0.8915807999983372,-1.0,4.0572052333333275,6.060749066667388,6.666301899999402,24.539136,56.799232,8.82688,-1.0,88.829952,433.52064,422.129664,183.1511111111111,26.009999999999998,140.8177777777778,26.351111111111116,30.987777777777776,-1.0,5343.609999999999
2024-03-06 09:47:15,6.895233999997194,51.93830040000951,0.8915807999983372,-1.0,4.0572052333333275,6.060749066667388,6.666301899999402,24.539136,56.799232,8.82688,-1.0,88.829952,433.52064,422.129664,183.1511111111111,26.009999999999998,140.8177777777778,26.351111111111116,30.987777777777776,-1.0,5343.609999999999
2024-03-06 09:47:20,6.895233999997194,51.93830040000951,0.8915807999983372,-1.0,4.0572052333333275,6.060749066667388,6.666301899999402,24.539136,56.799232,8.82688,-1.0,88.829952,433.52064,422.129664,183.1511111111111,26.009999999999998,140.8177777777778,26.351111111111116,30.987777777777776,-1.0,5343.609999999999
2024-03-06 09:47:25,6.895233999997194,51.93830040000951,0.8915807999983372,-1.0,4.0572052333333275,6.060749066667388,6.666301899999402,24.539136,56.799232,8.82688,-1.0,88.829952,433.52064,422.129664,183.1511111111111,26.009999999999998,140.8177777777778,26.351111111111116,30.987777777777776,-1.0,5343.609999999999
2024-03-06 09:47:30,6.895233999997194,51.93830040000951,0.8915807999983372,-1.0,16.487448400000027,3.976521466665872,6.666301899999402,24.539136,56.799232,8.82688,-1.0,93.02016,434.311168,422.129664,183.1511111111111,27.040000000000003,140.8177777777778,26.351111111111116,112.36,-1.0,5343.609999999999
2024-03-06 09:47:35,6.284294100002322,56.84677903333673,1.83285396666785,-1.0,16.487448400000027,3.976521466665872,6.666301899999402,24.571904,56.684544,8.282112,-1.0,93.02016,434.311168,422.129664,246.48999999999992,27.040000000000003,140.8177777777778,93.4444444444444,112.36,-1.0,2887.2711111111103
2024-03-06 09:47:40,6.284294100002323,56.846779033336745,1.8328539666678503,-1.0,16.487448400000027,3.976521466665872,4.248196333332999,24.571904,56.684544,8.282112,-1.0,93.02016,434.311168,422.268928,246.48999999999998,27.040000000000003,168.13444444444445,93.44444444444443,112.36,-1.0,2887.271111111111
2024-03-06 09:47:45,6.284294100002323,56.846779033336745,1.8328539666678503,-1.0,16.487448400000027,3.976521466665872,4.248196333332999,24.571904,56.684544,8.282112,-1.0,93.02016,434.311168,422.268928,246.48999999999998,27.040000000000003,168.13444444444445,93.44444444444443,112.36,-1.0,2887.271111111111
2024-03-06 09:47:50,6.284294100002323,56.846779033336745,1.8328539666678503,-1.0,16.487448400000027,3.976521466665872,4.248196333332999,24.571904,56.684544,8.282112,-1.0,93.02016,434.311168,422.268928,246.48999999999998,27.040000000000003,168.13444444444445,93.44444444444443,112.36,-1.0,2887.271111111111
